Added Net: Name=VCC
Added Class: Name=MCU
Added Class: Name=NB-IOT
Added Member To Class: ClassName=NBBC95水表 Member=Component BT1 3.6V
Added Member To Class: ClassName=NBBC95水表 Member=Component C14 100uF (107) ±10% 6.3V
Added Member To Class: ClassName=NBBC95水表 Member=Component C16 100nF (104) 10% 50V
Added Member To Class: ClassName=NBBC95水表 Member=Component D3 P6SMB6.8CA
Added Member To Class: ClassName=NBBC95水表 Member=Component D4 SS54
Added Member To Class: ClassName=NBBC95水表 Member=Component D5 黄灯 0603
Added Member To Class: ClassName=NBBC95水表 Member=Component D6 绿灯 0603
Added Member To Class: ClassName=NBBC95水表 Member=Component P2 Header 4
Added Member To Class: ClassName=NBBC95水表 Member=Component R19 0Ω (0R0) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R20 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R21 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R22 2.2KΩ (2201) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R23 10KΩ (1002) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R24 2.2KΩ (2201) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R25 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R26 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R27 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component R28 1KΩ (1001) ±1%
Added Member To Class: ClassName=NBBC95水表 Member=Component RT1 NCP18XH103F03RB
Added Member To Class: ClassName=NBBC95水表 Member=Component S3 S5712BCDL1-M3T1-U
Added Room: Name=MCU
Added Room: Name=NB-IOT
Added Room: Name=NBBC95水表
